objectid,stationcode,sampledate,fieldreplicate,sampletypecode,fieldsampleid,labsampleid,labbatch,analysisdate,labreplicate,matrixname,methodname,analytename,fractionname,unit,dilfactor,result,resqualcode,mdl,rl,qacode,expectedvalue,labagencycode,labresultcomments,globalid,created_user,created_date,last_edited_user,last_edited_date,login_email,login_agency,login_owner,login_year,login_project,lastchangedate,submissionid
11358,SMC01694,2018-08-06T07:00:00Z,1,Grab,SGLR01694,56922-R2,Physis_C-37092_W_TURB_OCWMPU,2018-08-07T07:00:00Z,2,samplewater,EPA 180.1,Turbidity,Total,NTU,1,1.43,=,0.02,0.02,None,-88,PEL,RPD 6,{214D209B-98C5-480F-A415-5AD49A124523},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11359,SMC01694,2018-08-06T07:00:00Z,1,Grab,SGLR01694,56922-R2,Physis_C-37097_W_ALK_OCWMPU,2018-08-14T07:00:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,260.0,=,1,1,None,-88,PEL,RPD 0,{0CE58014-F7D2-400C-91FE-CC9C7F8CF79F},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11500,SMC02656,2018-08-06T07:00:00Z,1,Grab,SGLR02656,56930-R1,Physis_C-37092_W_TURB,2018-08-07T07:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,2.93,=,0.02,0.02,None,-88,PEL,,{4DEE22D4-0C15-4310-B976-44AA059FFB45},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11501,SMC02656,2018-08-06T07:00:00Z,1,Grab,SGLR02656,56930-R1,Physis_C-37097_W_ALK,2018-08-14T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,242.0,=,1,1,None,-88,PEL,,{E2B534D4-5730-470E-87AE-D4DA168DFC63},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11535,SMC02656,2018-08-06T07:00:00Z,1,Grab,SGLR02656,56930-R2,Physis_C-37092_W_TURB,2018-08-07T07:00:00Z,2,samplewater,EPA 180.1,Turbidity,Total,NTU,1,3.01,=,0.02,0.02,None,-88,PEL,RPD 3,{0E90AF01-5CDA-4083-9CB0-A7A710B0EF54},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11536,SMC02656,2018-08-06T07:00:00Z,1,Grab,SGLR02656,56930-R2,Physis_C-37097_W_ALK,2018-08-14T07:00:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,242.0,=,1,1,None,-88,PEL,RPD 0,{3C72D1BC-C95A-4A1C-BEB1-9847A0B753AD},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11605,SMC02976,2018-07-09T07:00:00Z,1,Grab,SGUR02976,56352-R1,Physis_C-37077_W_TURB,2018-07-10T07:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,77.5,=,0.02,0.02,None,-88,PEL,,{6A1A3839-7830-4D44-938D-8F8C48222DA7},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11606,SMC02976,2018-07-09T07:00:00Z,1,Grab,SGUR02976,56352-R1,Physis_C-37082_W_ALK,2018-07-23T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,110.0,=,1,1,None,-88,PEL,,{09A4F7A0-33B5-47E1-87DB-1EB4DBBC9346},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11640,SMC02976,2018-07-09T07:00:00Z,1,Grab,SGUR02976,56352-R2,Physis_C-37077_W_TURB,2018-07-10T07:00:00Z,2,samplewater,EPA 180.1,Turbidity,Total,NTU,1,80.0,=,0.02,0.02,None,-88,PEL,RPD 3,{D5C1A13E-8F56-4135-84A6-BF36D2ED4FE0},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11673,SMC03390,2017-05-03T07:00:00Z,1,Grab,SGMR03390,44473-R1,Physis_C-31106_W_TURB,2017-05-03T07:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.88,=,0.02,0.02,None,-88,PEL,,{76315B45-9152-4473-935E-75DA7D40C1C6},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11677,SMC03390,2017-05-03T07:00:00Z,1,Grab,SGMR03390,44473-R1,Physis_C-31111_W_ALK,2017-05-13T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,194.0,=,1,1,None,-88,PEL,,{4C2849D1-D183-49D8-B2DC-5C2090A615FE},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11710,SMC03984,2017-06-29T07:00:00Z,1,Grab,SGUR03984,7F30007-01,WKL_W7F1891_W,2017-06-30T07:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.42,=,0.024,0.1,None,-88,WKL,,{709B5694-EA66-4CC3-93F1-3B53137CF759},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11712,SMC03984,2017-06-29T07:00:00Z,1,Grab,SGUR03984,7F30007-01,WKL_W7G0038_W,2017-07-03T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,120.0,=,0.56,10,None,-88,WKL,,{3F14AC29-79F7-4C4C-A928-9FFBA49755A2},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11745,SMC03984,2017-06-29T07:00:00Z,1,Grab,SGUR03984,W7F1891-DUP1,WKL_W7F1891_W,2017-06-30T07:00:00Z,2,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.41,=,0.024,0.1,None,-88,WKL,RPD 2,{379283BF-83EF-4EC6-A6D4-975D028CCC34},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11834,SMC03984,2018-07-02T07:00:00Z,1,Grab,SGUR03984,8G03005-01,WKL_W8G0145_W,2018-07-04T03:18:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.43,=,0.024,0.1,None,-88,WKL,,{3193F2CC-8383-4C4D-9720-1654CBE19922},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11840,SMC03984,2018-07-02T07:00:00Z,1,Grab,SGUR03984,8G03005-01,WKL_W8G0498_W,2018-07-14T01:06:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,200.0,=,0.56,2,None,-88,WKL,,{D73E63A2-E30D-4905-A619-810AB15C68C9},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11907,SMC04524,2017-06-15T07:00:00Z,1,Grab,SGUR04524,45259-R1,Physis_C-31136_W_TURB,2017-06-16T07:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.07,=,0.02,0.02,None,-88,PEL,,{D3E4A65C-0B0C-4C9B-B09F-760D58D27CD0},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11908,SMC04524,2017-06-15T07:00:00Z,1,Grab,SGUR04524,45259-R1,Physis_C-31143_W_ALK,2017-06-29T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,114.0,=,1,1,None,-88,PEL,,{18CC417B-8B5E-4EFE-B352-1EC71B3829EE},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11949,SMC04524,2018-07-19T07:00:00Z,1,Grab,SGUR04524,56544-R1,Physis_C-37081_W_TURB,2018-07-19T07:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.39,=,0.02,0.02,None,-88,PEL,,{D4DDF898-5BB0-4A50-AFBF-919F62646F78},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11950,SMC04524,2018-07-19T07:00:00Z,1,Grab,SGUR04524,56544-R1,Physis_C-37082_W_ALK,2018-07-23T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,211.0,=,1,1,None,-88,PEL,,{686CBCD0-C24C-44C4-9FF7-D4EADB8EFAAF},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11984,SMC04524,2018-07-19T07:00:00Z,1,Grab,SGUR04524,56544-R2,Physis_C-37081_W_TURB,2018-07-19T07:00:00Z,2,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.36,=,0.02,0.02,None,-88,PEL,RPD 8,{CBBFC23E-D5B7-4CFE-A9F7-B0871C12DC91},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
11985,SMC04524,2018-07-19T07:00:00Z,1,Grab,SGUR04524,56544-R2,Physis_C-37082_W_ALK,2018-07-23T07:00:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,212.0,=,1,1,None,-88,PEL,RPD 0,{C114C72F-E63C-4597-8B0D-C52855036720},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12045,SMC04670,2017-05-03T07:00:00Z,1,Grab,SGMR04670,44472-R1,Physis_C-31106_W_TURB,2017-05-03T07:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.58,=,0.02,0.02,None,-88,PEL,,{4DC78FEF-DD5B-4F7B-BFA8-F09FAAE63763},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12049,SMC04670,2017-05-03T07:00:00Z,1,Grab,SGMR04670,44472-R1,Physis_C-31111_W_ALK,2017-05-13T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,204.0,=,1,1,None,-88,PEL,,{4EED3116-7F3F-4DB7-BE43-9B23DFE1B3B7},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12080,SMC08766,2018-07-10T07:00:00Z,1,Grab,SGMR08766,56365-R1,Physis_C-37078_W_TURB,2018-07-11T07:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,4.59,=,0.02,0.02,None,-88,PEL,,{ED2C314B-E068-42E0-8422-A4DFBDCE333F},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12081,SMC08766,2018-07-10T07:00:00Z,1,Grab,SGMR08766,56365-R1,Physis_C-37082_W_ALK,2018-07-23T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,115.0,=,1,1,None,-88,PEL,,{DBF78CAB-3CD6-4B61-AFA9-F05A3427F422},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12120,SMC09534,2018-07-10T07:00:00Z,1,Grab,SGMR09534,56363-R1,Physis_C-37078_W_TURB,2018-07-11T07:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,2.16,=,0.02,0.02,None,-88,PEL,,{6B88EFCA-4214-4DC2-A8F9-591311166C87},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12121,SMC09534,2018-07-10T07:00:00Z,1,Grab,SGMR09534,56363-R1,Physis_C-37082_W_ALK,2018-07-23T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,144.0,=,1,1,None,-88,PEL,,{960F5509-789D-46C2-89C2-6740EE169A59},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12153,SMC09534,2018-07-10T07:00:00Z,1,Grab,SGMR09534,56363-R2,Physis_C-37078_W_TURB,2018-07-11T07:00:00Z,2,samplewater,EPA 180.1,Turbidity,Total,NTU,1,2.01,=,0.02,0.02,None,-88,PEL,RPD 7,{D5F34783-3075-4085-A7E8-D5ED696CD002},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12154,SMC09534,2018-07-10T07:00:00Z,1,Grab,SGMR09534,56363-R2,Physis_C-37082_W_ALK,2018-07-23T07:00:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,144.0,=,1,1,None,-88,PEL,RPD 0,{123BF0F4-D368-462D-A96D-4AB0D0B080A5},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12214,SMC16832,2018-07-10T07:00:00Z,1,Grab,SGMR16832,56364-R1,Physis_C-37078_W_TURB,2018-07-11T07:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,6.22,=,0.02,0.02,None,-88,PEL,,{B7BBE789-8AE8-4FC9-A5BF-BD03CA15E3BC},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12215,SMC16832,2018-07-10T07:00:00Z,1,Grab,SGMR16832,56364-R1,Physis_C-37082_W_ALK,2018-07-23T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,142.0,=,1,1,None,-88,PEL,,{8F673C6D-A36A-44FC-AB41-DFEAE634A19E},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12264,LABQA,2019-01-01T08:00:00Z,1,LabBlank,LabQA,65376-B1,Physis_C-46005_W_ALK,2019-08-06T07:00:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,1,1,None,-88,PEL,,{9B1704A7-FC27-4C92-A969-33C2322FA6D3},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12265,LABQA,2019-01-01T08:00:00Z,1,LabBlank,LabQA,65376-B1,Physis_C-46020_W_ALK,2019-08-20T07:00:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,1,1,None,-88,PEL,,{114A3EE5-E03F-4083-B34C-18FA6A7F1905},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12425,SMC03984,2019-07-16T07:00:00Z,1,Grab,SGUR03984,9G17003-01,WKL_W9G0922_W,2019-07-17T07:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.23,=,0.024,0.1,None,-88,WKL,,{5DBC0CEA-C344-4FDA-A323-ABE3839779D1},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12533,SGLT506,2019-07-16T07:00:00Z,1,Grab,SGLT506,W9G0922-DUP1,WKL_W9G0922_W,2019-07-17T07:00:00Z,2,samplewater,EPA 180.1,Turbidity,Total,NTU,1,1.14,=,0.024,0.1,None,1.14,WKL,RPD 0,{239EB75E-E85B-4C8F-B99D-4291E0534929},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12567,000NONPJ,1950-01-01T08:00:00Z,1,Grab,000NONPJ,W9G1032-DUP1,WKL_W9G1032_W,2019-07-19T07:00:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,167.0,=,0.56,2,QAX,168,WKL,RPD 0.4,{F105E232-AC43-4681-91D4-AF548B455934},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12586,LABQA,2019-07-17T07:00:00Z,1,LabBlank,LABQA,W9G0922-BLK1,WKL_W9G0922_W,2019-07-17T07:00:00Z,1,blankwater,EPA 180.1,Turbidity,Total,NTU,1,-88.0,ND,0.024,0.1,None,-88,WKL,,{E2CE17F9-B274-4C16-9FBB-7B9077238488},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12587,LABQA,2019-07-17T07:00:00Z,1,LCS,LABQA,W9G0922-BS1,WKL_W9G0922_W,2019-07-17T07:00:00Z,1,blankwater,EPA 180.1,Turbidity,Total,NTU,1,10.1,=,0.024,0.1,None,10,WKL,PR 101,{5BB8F4E5-F837-4E4F-B80B-7FBF19D6CBFA},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12821,SMC02972,2019-08-01T07:00:00Z,1,Grab,SGUR02972,65533-R2,Physis_C-46004_W_TURB,2019-08-02T22:00:00Z,2,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.09,=,0.02,0.02,"CS,IL",-88,PEL,RPD 29,{38C3AD59-7450-4077-B34A-E151FB5EB0BE},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12880,SMC03452,2019-08-15T07:00:00Z,1,Grab,SGUR03452,66114-R2,Physis_C-46019_W_TURB,2019-08-16T07:00:00Z,2,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.03,=,0.02,0.02,"CS,IL",-88,PEL,RPD 40,{F9F28204-A2EF-4DF6-9CF9-3B677DE703C5},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12935,LABQA,2019-06-28T07:00:00Z,1,LabBlank,LABQA,64851-B1,Physis_C-42142_W_TURB_a,2019-06-28T22:45:00Z,1,blankwater,EPA 180.1,Turbidity,Total,NTU,1,-88.0,ND,0.02,0.02,None,-88,PEL,,{C96AC113-5DD6-43FA-8299-4B72E3923328},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12936,SMC00544,2019-06-27T07:00:00Z,1,Grab,SGLR00544,64852-R1,Physis_C-42142_W_TURB_a,2019-06-28T22:45:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,3.47,=,0.02,0.02,None,-88,PEL,,{342ACCC9-76D4-44D2-B88E-C09A1EAE64E7},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12937,SMC00544,2019-06-27T07:00:00Z,1,Grab,SGLR00544,64852-R2,Physis_C-42142_W_TURB_a,2019-06-28T22:45:00Z,2,samplewater,EPA 180.1,Turbidity,Total,NTU,1,3.43,=,0.02,0.02,None,-88,PEL,RPD 1,{1825F974-FB0D-4F7D-A5BA-EE894C22B07F},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12938,SMC00544,2019-06-27T07:00:00Z,1,MS1,SGLR00544,64852-MS2,Physis_C-42148_W_ALK_a,2019-07-10T17:00:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,305.0,=,1,1,None,23.6,PEL,"PR 110, RPD 4",{4C7D49C1-52FD-444A-8B54-E3A90248901A},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12939,LABQA,2019-07-10T07:00:00Z,1,LabBlank,LABQA,64851-B1,Physis_C-42148_W_ALK_a,2019-07-10T17:00:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,1,1,None,-88,PEL,,{6C8A8E68-97FC-443D-B7D3-C504F4758241},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12940,LABQA,2019-07-10T07:00:00Z,1,LCS,LABQA,64851-BS1,Physis_C-42148_W_ALK_a,2019-07-10T17:00:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,23.0,=,1,1,None,23.6,PEL,PR 97,{F2CB0244-C895-4D54-A971-FCEBB88D0525},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12941,LABQA,2019-07-10T07:00:00Z,1,LCS,LABQA,64851-BS2,Physis_C-42148_W_ALK_a,2019-07-10T17:00:00Z,2,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,23.0,=,1,1,None,23.6,PEL,"PR 97, RPD 0",{18928DAE-8F71-4A46-85AF-4A3A25CB7A18},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12942,SMC00544,2019-06-27T07:00:00Z,1,Grab,SGLR00544,64852-R1,Physis_C-42148_W_ALK_a,2019-07-10T17:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,278.0,=,1,1,None,-88,PEL,,{977C5B5F-11E8-43FA-9AB0-E5123DE93755},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12943,SMC00544,2019-06-27T07:00:00Z,1,Grab,SGLR00544,64852-R2,Physis_C-42148_W_ALK_a,2019-07-10T17:00:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,280.0,=,1,1,None,-88,PEL,RPD 1,{7CC3040B-35ED-4179-9D9A-B3C2662DD9FD},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12944,SMC00544,2019-06-27T07:00:00Z,1,MS1,SGLR00544,64852-MS1,Physis_C-42148_W_ALK_a,2019-07-10T17:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,304.0,=,1,1,None,23.6,PEL,PR 106,{A8355DB9-1E10-4377-BF99-89FC83C052FE},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12959,LABQA,2019-07-23T07:00:00Z,1,LabBlank,LABQA,65376-B1,Physis_C-42150_W_TURB,2019-07-23T23:00:00Z,1,blankwater,EPA 180.1,Turbidity,Total,NTU,1,-88.0,ND,0.02,0.02,None,-88,PEL,,{9AA6936E-4FA7-49DA-AAA9-1B4ADE5E10A2},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12960,SMC00608,2019-07-22T07:00:00Z,1,Grab,SGLR00608,65377-R2,Physis_C-42150_W_TURB,2019-07-23T23:00:00Z,2,samplewater,EPA 180.1,Turbidity,Total,NTU,1,6.61,=,0.02,0.02,None,-88,PEL,RPD 4,{E62B3036-374B-4716-8EB4-DC9EB0347A4A},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12961,SMC00608,2019-07-22T07:00:00Z,1,Grab,SGLR00608,65377-R1,Physis_C-42150_W_TURB,2019-07-23T23:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,6.36,=,0.02,0.02,None,-88,PEL,,{D90EB829-B491-431F-BA1E-68197B78BA62},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12962,SMC20032,2019-07-22T07:00:00Z,1,Grab,SGMR20032,65378-R1,Physis_C-42150_W_TURB,2019-07-23T23:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.66,=,0.02,0.02,None,-88,PEL,,{A2E997D8-348F-4E82-84CA-21F3FE9B3ED7},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12963,SMC12862,2019-07-22T07:00:00Z,1,Grab,SGMR12862,65379-R1,Physis_C-42150_W_TURB,2019-07-23T23:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,18.9,=,0.02,0.02,None,-88,PEL,,{A8F6FF5D-8703-4BC1-A0E3-D99B5B93FCFD},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
12998,SMC03216,2019-07-24T07:00:00Z,1,Grab,SGUR03216,65435-R1,Physis_C-42153_W_TURB,2019-07-25T07:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.623,=,0.02,0.02,None,-88,PEL,,{2D5CED4F-EC54-4E8D-8314-4602D2116191},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
