objectid,stationcode,sampledate,fieldreplicate,sampletypecode,fieldsampleid,labsampleid,labbatch,analysisdate,labreplicate,matrixname,methodname,analytename,fractionname,unit,dilfactor,result,resqualcode,mdl,rl,qacode,expectedvalue,labagencycode,labresultcomments,globalid,created_user,created_date,last_edited_user,last_edited_date,login_email,login_agency,login_owner,login_year,login_project,lastchangedate,submissionid
8896,LABQA,2017-06-20T07:00:00Z,1,LCS,LABQA,QC1179844LCS1-BS1,QC1179844_W_TKN,2017-06-20T07:00:00Z,1,blankwater,EPA 351.2,"Nitrogen, Total Kjeldahl",Total,mg/L,1,2.1,=,0.064,0.4,None,2.5,Enthalpy,PR 84,{231765B5-2D25-4593-891B-A29A6DF96117},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8899,LABQA,2017-06-23T07:00:00Z,1,LabBlank,LABQA,W7F1388-BLK1,WKL_W7F1388_W,2017-06-23T07:00:00Z,1,blankwater,EPA 353.2,Nitrate as N,Total,mg/L,1,-88.0,ND,0.041,0.1,None,-88,WKL,,{76A7EC1C-D151-4BE5-8418-41E73C78EE76},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8900,LABQA,2017-06-23T07:00:00Z,1,LabBlank,LABQA,W7F1388-BLK1,WKL_W7F1388_W,2017-06-23T07:00:00Z,1,blankwater,EPA 353.2,Nitrite as N,Total,mg/L,1,-88.0,ND,0.01,0.1,None,-88,WKL,,{13AADCD3-8AD6-4D85-B301-EC09C56BF83C},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8901,LABQA,2017-06-23T07:00:00Z,1,LabBlank,LABQA,W7F1436-BLK1,WKL_W7F1436_W,2017-06-23T07:00:00Z,1,blankwater,EPA 365.3,OrthoPhosphate as P,Total,mg/L,1,0.0028,DNQ,8.3e-4,0.01,J,-88,WKL,,{13E557E3-36B2-483A-8909-220680107B93},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8904,LABQA,2017-06-23T07:00:00Z,1,LCS,LABQA,W7F1388-BS1,WKL_W7F1388_W,2017-06-23T07:00:00Z,1,blankwater,EPA 353.2,Nitrate as N,Total,mg/L,1,1.04,=,0.041,0.1,None,1,WKL,PR 104,{B06128DE-65F0-406A-A52B-33C5CD39F756},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8906,LABQA,2017-06-23T07:00:00Z,1,LCS,LABQA,W7F1436-BS1,WKL_W7F1436_W,2017-06-23T07:00:00Z,1,blankwater,EPA 365.3,OrthoPhosphate as P,Total,mg/L,1,0.212,=,8.3e-4,0.01,None,0.2,WKL,PR 106,{925D3EF7-4DBD-41F2-A794-B7B5CDAE0C62},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8922,LABQA,2017-06-27T07:00:00Z,1,LabBlank,LABQA,W7F1602-BLK1,WKL_W7F1602_W,2017-06-28T07:00:00Z,1,blankwater,EPA 350.1,Ammonia as N,Total,mg/L,1,-88.0,ND,0.048,0.1,None,-88,WKL,,{B2E0C6C3-CFA7-4A70-ABF3-AEC3ED4AE373},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8923,LABQA,2017-06-27T07:00:00Z,1,LabBlank,LABQA,W7F1602-BLK2,WKL_W7F1602_W,2017-06-28T07:00:00Z,2,blankwater,EPA 350.1,Ammonia as N,Total,mg/L,1,-88.0,ND,0.048,0.1,None,-88,WKL,,{31DA0EBD-E3EB-443E-AC92-A5C24F3CA502},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8924,LABQA,2017-06-27T07:00:00Z,1,LCS,LABQA,W7F1602-BS1,WKL_W7F1602_W,2017-06-28T07:00:00Z,1,blankwater,EPA 350.1,Ammonia as N,Total,mg/L,1,0.23199999999999998,=,0.048,0.1,None,0.25,WKL,PR 93,{1C6BC4EB-132F-4B7D-A209-411052248283},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8925,LABQA,2017-06-27T07:00:00Z,2,LCS,LABQA,W7F1602-BS2,WKL_W7F1602_W,2017-06-28T07:00:00Z,1,blankwater,EPA 350.1,Ammonia as N,Total,mg/L,1,0.233,=,0.048,0.1,None,0.25,WKL,PR 93,{FE8F41E2-7B64-40A7-B5C5-6945010E461C},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8927,LABQA,2017-06-28T07:00:00Z,1,LabBlank,LABQA,W7F1673-BLK1,WKL_W7F1673_W,2017-07-01T07:00:00Z,1,blankwater,EPA 365.3,Phosphorus as P,Total,mg/L,1,-88.0,ND,8.3e-4,0.01,None,-88,WKL,,{7A7F4DF4-E36D-4CD9-B205-1E3313634E8B},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8928,LABQA,2017-06-28T07:00:00Z,1,LabBlank,LABQA,W7F1697-BLK1,WKL_W7F1697_W,2017-07-02T07:00:00Z,1,blankwater,EPA 351.2,"Nitrogen, Total Kjeldahl",Total,mg/L,1,-88.0,ND,0.05,0.1,None,-88,WKL,,{6D5517A5-B61F-4F20-A768-DCD2531C3DCD},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8929,LABQA,2017-06-28T07:00:00Z,1,LabBlank,LABQA,W7F1697-BLK2,WKL_W7F1697_W,2017-07-02T07:00:00Z,2,blankwater,EPA 351.2,"Nitrogen, Total Kjeldahl",Total,mg/L,1,-88.0,ND,0.05,0.1,None,-88,WKL,,{9B89C27E-F65E-4728-A274-5A75D7A8FF44},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8941,LABQA,2017-06-28T07:00:00Z,1,LCS,LABQA,W7F1673-BS1,WKL_W7F1673_W,2017-07-01T07:00:00Z,1,blankwater,EPA 365.3,Phosphorus as P,Total,mg/L,1,0.198,=,8.3e-4,0.01,None,0.2,WKL,PR 99,{303C6EDA-7264-4639-BB1C-802AABA69DA7},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8942,LABQA,2017-06-28T07:00:00Z,1,LCS,LABQA,W7F1697-BS1,WKL_W7F1697_W,2017-07-02T07:00:00Z,1,blankwater,EPA 351.2,"Nitrogen, Total Kjeldahl",Total,mg/L,1,0.9279999999999999,=,0.05,0.1,None,1,WKL,PR 93,{560D7B0B-F232-47F4-AEED-81A19F94CCCE},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8954,LABQA,2017-06-28T07:00:00Z,2,LCS,LABQA,W7F1697-BS2,WKL_W7F1697_W,2017-07-02T07:00:00Z,1,blankwater,EPA 351.2,"Nitrogen, Total Kjeldahl",Total,mg/L,1,0.9620000000000001,=,0.05,0.1,None,1,WKL,PR 96,{42CC07CC-6D3B-45EE-A1D2-5E461BAD4EE1},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8958,LABQA,2017-06-30T07:00:00Z,1,LabBlank,LABQA,W7F1863-BLK1,WKL_W7F1863_W,2017-06-30T07:00:00Z,1,blankwater,EPA 353.2,Nitrate as N,Total,mg/L,1,-88.0,ND,0.041,0.1,None,-88,WKL,,{3AA7AE85-C061-41AD-B2A2-B430229D9542},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8959,LABQA,2017-06-30T07:00:00Z,1,LabBlank,LABQA,W7F1863-BLK1,WKL_W7F1863_W,2017-06-30T07:00:00Z,1,blankwater,EPA 353.2,Nitrite as N,Total,mg/L,1,-88.0,ND,0.01,0.1,None,-88,WKL,,{9DE2B67B-A496-45A6-9DB7-6F30E1411A1C},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8962,LABQA,2017-06-30T07:00:00Z,1,LabBlank,LABQA,W7F1897-BLK1,WKL_W7F1897_W,2017-06-30T07:00:00Z,1,blankwater,EPA 365.3,OrthoPhosphate as P,Total,mg/L,1,0.0022,DNQ,8.3e-4,0.01,J,-88,WKL,,{12A8CD3B-BA23-476D-ACA3-42D205581649},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8963,LABQA,2017-06-30T07:00:00Z,1,LCS,LABQA,W7F1863-BS1,WKL_W7F1863_W,2017-06-30T07:00:00Z,1,blankwater,EPA 353.2,Nitrate as N,Total,mg/L,1,0.9590000000000001,=,0.041,0.1,None,1,WKL,PR 96,{25D43287-28C0-4733-BDB5-1FFBFE272110},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8964,LABQA,2017-06-30T07:00:00Z,1,LCS,LABQA,W7F1863-BS1,WKL_W7F1863_W,2017-06-30T07:00:00Z,1,blankwater,EPA 353.2,Nitrite as N,Total,mg/L,1,1.03,=,0.01,0.1,None,1,WKL,PR 103,{CFED4B89-1022-463C-8538-0ECA902413B5},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8967,LABQA,2017-06-30T07:00:00Z,1,LCS,LABQA,W7F1897-BS1,WKL_W7F1897_W,2017-06-30T07:00:00Z,1,blankwater,EPA 365.3,OrthoPhosphate as P,Total,mg/L,1,0.217,=,8.3e-4,0.01,None,0.2,WKL,PR 108,{D89F5FDC-62B0-4EDA-A25B-51B939D62103},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8972,LABQA,2017-07-05T07:00:00Z,1,LabBlank,LABQA,W7G0109-BLK1,WKL_W7G0109_W,2017-07-09T07:00:00Z,1,blankwater,EPA 351.2,"Nitrogen, Total Kjeldahl",Total,mg/L,1,-88.0,ND,0.05,0.1,None,-88,WKL,,{DA6140F9-1D05-4FA9-8DC2-9C3CF3CBB222},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8973,LABQA,2017-07-05T07:00:00Z,1,LabBlank,LABQA,W7G0109-BLK2,WKL_W7G0109_W,2017-07-09T07:00:00Z,2,blankwater,EPA 351.2,"Nitrogen, Total Kjeldahl",Total,mg/L,1,-88.0,ND,0.05,0.1,None,-88,WKL,,{1552FB16-F4A4-4AEB-9489-0EAC38033D13},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8974,LABQA,2017-07-05T07:00:00Z,1,LabBlank,LABQA,W7G0114-BLK1,WKL_W7G0114_W,2017-07-07T07:00:00Z,1,blankwater,EPA 350.1,Ammonia as N,Total,mg/L,1,-88.0,ND,0.048,0.1,None,-88,WKL,,{637C0C7F-803A-490D-BCC4-49F090FA12A4},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8975,LABQA,2017-07-05T07:00:00Z,1,LabBlank,LABQA,W7G0114-BLK2,WKL_W7G0114_W,2017-07-07T07:00:00Z,2,blankwater,EPA 350.1,Ammonia as N,Total,mg/L,1,-88.0,ND,0.048,0.1,None,-88,WKL,,{4D0DB941-B1E3-4C85-AD3A-31A43D6DB69F},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8976,LABQA,2017-07-05T07:00:00Z,1,LabBlank,LABQA,W7G0144-BLK1,WKL_W7G0144_W,2017-07-07T07:00:00Z,1,blankwater,EPA 365.3,Phosphorus as P,Total,mg/L,1,-88.0,ND,8.3e-4,0.01,None,-88,WKL,,{E8C21F69-FB48-45F7-8DBE-E79CB9F94106},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8990,LABQA,2017-07-05T07:00:00Z,1,LCS,LABQA,W7G0109-BS1,WKL_W7G0109_W,2017-07-09T07:00:00Z,1,blankwater,EPA 351.2,"Nitrogen, Total Kjeldahl",Total,mg/L,1,0.9159999999999999,=,0.05,0.1,None,1,WKL,PR 92,{6681E576-6F32-4C2E-BE2C-EA0E5910162D},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8991,LABQA,2017-07-05T07:00:00Z,1,LCS,LABQA,W7G0114-BS1,WKL_W7G0114_W,2017-07-07T07:00:00Z,1,blankwater,EPA 350.1,Ammonia as N,Total,mg/L,1,0.248,=,0.048,0.1,None,0.25,WKL,PR 99,{988EFA53-96FF-4954-BA4F-1CAF4F24B5B4},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
8992,LABQA,2017-07-05T07:00:00Z,1,LCS,LABQA,W7G0144-BS1,WKL_W7G0144_W,2017-07-07T07:00:00Z,1,blankwater,EPA 365.3,Phosphorus as P,Total,mg/L,1,0.18899999999999997,=,8.3e-4,0.01,None,0.2,WKL,PR 94,{A59B2A15-CCB6-428B-A12C-993B3BAF67D2},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9004,LABQA,2017-07-05T07:00:00Z,2,LCS,LABQA,W7G0109-BS2,WKL_W7G0109_W,2017-07-09T07:00:00Z,1,blankwater,EPA 351.2,"Nitrogen, Total Kjeldahl",Total,mg/L,1,0.9109999999999999,=,0.05,0.1,None,1,WKL,PR 91,{369919BA-BF44-43E9-8807-8E978BC9543C},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9005,LABQA,2017-07-05T07:00:00Z,2,LCS,LABQA,W7G0114-BS2,WKL_W7G0114_W,2017-07-07T07:00:00Z,1,blankwater,EPA 350.1,Ammonia as N,Total,mg/L,1,0.251,=,0.048,0.1,None,0.25,WKL,PR 100,{CFAF90A2-DEA3-487E-B253-635866C4949C},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9135,LABQA,2017-07-12T07:00:00Z,1,LabBlank,LABQA,45232-B1,Physis_C-32122_W_TOTALP,2017-07-12T07:00:00Z,1,blankwater,SM 4500-P E,Phosphorus as P,Total,mg/L,1,-88.0,ND,0.016,0.02,None,-88,PEL,,{A7C5CA18-C176-4254-A84B-F766A9D3A478},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9137,LABQA,2017-07-12T07:00:00Z,1,LabBlank,LABQA,45494-B1,Physis_C-32122_W_TOTALP,2017-07-12T07:00:00Z,1,blankwater,SM 4500-P E,Phosphorus as P,Total,mg/L,1,-88.0,ND,0.016,0.02,None,-88,PEL,,{D47C5796-F229-495A-B4E1-C01DB56495D8},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9138,LABQA,2017-07-12T07:00:00Z,1,LabBlank,LABQA,45499-B1,Physis_C-32122_W_TOTALP,2017-07-12T07:00:00Z,1,blankwater,SM 4500-P E,Phosphorus as P,Total,mg/L,1,-88.0,ND,0.016,0.02,None,-88,PEL,,{B080F4D1-E7E8-40C9-BE50-F99760ABD635},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9139,LABQA,2017-07-12T07:00:00Z,1,LCS,LABQA,45232-BS1,Physis_C-32122_W_TOTALP,2017-07-12T07:00:00Z,1,blankwater,SM 4500-P E,Phosphorus as P,Total,mg/L,1,0.33299999999999996,=,0.016,0.02,None,0.3,PEL,PR 111,{282DCA1A-56B4-43C9-9533-E64B977C2347},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9142,LABQA,2017-07-12T07:00:00Z,1,LCS,LABQA,45256-BS2,Physis_C-32122_W_TOTALP,2017-07-12T07:00:00Z,2,blankwater,SM 4500-P E,Phosphorus as P,Total,mg/L,1,0.326,=,0.016,0.02,None,0.3,PEL,"PR 109, RPD 2",{E42DF8E5-94A4-434C-8A79-639AE4AF137D},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9143,LABQA,2017-07-12T07:00:00Z,1,LCS,LABQA,45335-BS1,Physis_C-32122_W_TOTALP,2017-07-12T07:00:00Z,1,blankwater,SM 4500-P E,Phosphorus as P,Total,mg/L,1,0.33299999999999996,=,0.016,0.02,None,0.3,PEL,PR 111,{C5A46B8F-A823-4FDF-8199-ADDA66C2F04B},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9144,LABQA,2017-07-12T07:00:00Z,1,LCS,LABQA,45335-BS2,Physis_C-32122_W_TOTALP,2017-07-12T07:00:00Z,2,blankwater,SM 4500-P E,Phosphorus as P,Total,mg/L,1,0.326,=,0.016,0.02,None,0.3,PEL,"PR 109, RPD 2",{EFE83083-8C14-4FD6-8C33-7171E183EDA7},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9145,LABQA,2017-07-12T07:00:00Z,1,LCS,LABQA,45494-BS1,Physis_C-32122_W_TOTALP,2017-07-12T07:00:00Z,1,blankwater,SM 4500-P E,Phosphorus as P,Total,mg/L,1,545.74,=,0.016,0.02,None,0.3,PEL,PR 98,{275937CE-7C26-4E3D-BE5C-18251E08700D},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9146,LABQA,2017-07-12T07:00:00Z,1,LCS,LABQA,45494-BS2,Physis_C-32122_W_TOTALP,2017-07-12T07:00:00Z,2,blankwater,SM 4500-P E,Phosphorus as P,Total,mg/L,1,542.22,=,0.016,0.02,None,0.3,PEL,"PR 98, RPD 0",{F0A0907D-B360-4340-93C3-B075479D1C6D},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9158,LABQA,2017-07-19T07:00:00Z,1,LabBlank,LABQA,46019-B1,Physis_C-30064_W_NH3,2017-08-08T07:00:00Z,1,blankwater,"SM 4500-NH3 D v20,21",Ammonia as N,Total,mg/L,1,-88.0,ND,0.007,0.03,None,-88,PEL,,{260D63B4-30B7-4352-9BCD-A55E794E77DE},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9160,LABQA,2017-07-19T07:00:00Z,1,LabBlank,LABQA,46019-B1,Physis_C-34020_W_NO2,2017-07-21T07:00:00Z,1,blankwater,EPA 300.0,Nitrite as N,Total,mg/L,1,-88.0,ND,0.01,0.03,None,-88,PEL,,{037AEC32-31FE-448C-8B29-EA4576612499},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9161,LABQA,2017-07-19T07:00:00Z,1,LabBlank,LABQA,46019-B1,Physis_C-34020_W_NO3,2017-07-21T07:00:00Z,1,blankwater,EPA 300.0,Nitrate as N,Total,mg/L,1,-88.0,ND,0.01,0.05,None,-88,PEL,,{E18CD43A-8310-44A1-BD1E-10901327C815},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9215,LABQA,2017-07-19T07:00:00Z,1,LCS,LABQA,46019-BS1,Physis_C-30064_W_NH3,2017-08-08T07:00:00Z,1,blankwater,"SM 4500-NH3 D v20,21",Ammonia as N,Total,mg/L,1,0.268,=,0.007,0.03,None,0.25,PEL,PR 107,{C429057A-97AF-40E1-B8F8-9D4D9FC4A1F4},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9217,LABQA,2017-07-19T07:00:00Z,1,LCS,LABQA,46019-BS1,Physis_C-34020_W_NO2,2017-07-21T07:00:00Z,1,blankwater,EPA 300.0,Nitrite as N,Total,mg/L,1,0.44,=,0.01,0.03,None,0.5,PEL,PR 88,{C2FA7D59-A9CC-4BA2-85D8-EE649C8F59C1},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9218,LABQA,2017-07-19T07:00:00Z,1,LCS,LABQA,46019-BS1,Physis_C-34020_W_NO3,2017-07-21T07:00:00Z,1,blankwater,EPA 300.0,Nitrate as N,Total,mg/L,1,0.44,=,0.01,0.05,None,0.5,PEL,PR 88,{6A8548B1-4517-4EBB-A3E5-F6E27FECE541},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9232,LABQA,2017-07-19T07:00:00Z,1,LCS,LABQA,46019-BS2,Physis_C-30064_W_NH3,2017-08-08T07:00:00Z,2,blankwater,"SM 4500-NH3 D v20,21",Ammonia as N,Total,mg/L,1,0.287,=,0.007,0.03,None,0.25,PEL,"PR 115, RPD 7",{FA2E0E02-3F74-4FA2-9123-0E5932F69D51},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9234,LABQA,2017-07-19T07:00:00Z,1,LCS,LABQA,46019-BS2,Physis_C-34020_W_NO2,2017-07-21T07:00:00Z,2,blankwater,EPA 300.0,Nitrite as N,Total,mg/L,1,0.44,=,0.01,0.03,None,0.5,PEL,"PR 88, RPD 0",{A0F4B8DF-6968-417A-8B8F-D2BD85700EF3},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9235,LABQA,2017-07-19T07:00:00Z,1,LCS,LABQA,46019-BS2,Physis_C-34020_W_NO3,2017-07-21T07:00:00Z,2,blankwater,EPA 300.0,Nitrate as N,Total,mg/L,1,0.44,=,0.01,0.05,None,0.5,PEL,"PR 88, RPD 0",{ED72A6A7-8CC3-4F91-B680-A732F28FE892},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9316,LABQA,2017-07-21T07:00:00Z,1,LabBlank,LABQA,46019-B1,Physis_C-32118_W_OPO4,2017-07-21T07:00:00Z,1,blankwater,SM 4500-P E,OrthoPhosphate as P,Total,mg/L,1,-88.0,ND,0.01,0.02,None,-88,PEL,,{70149DCE-2888-4EBC-AD31-A4DFFE061997},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9327,LABQA,2017-07-21T07:00:00Z,1,LCS,LABQA,46019-BS1,Physis_C-32118_W_OPO4,2017-07-21T07:00:00Z,1,blankwater,SM 4500-P E,OrthoPhosphate as P,Total,mg/L,1,0.18,=,0.01,0.02,None,0.2,PEL,PR 90,{C9F8D1C1-985D-4960-BCDD-33AFD3C5BB01},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9328,LABQA,2017-07-21T07:00:00Z,1,LCS,LABQA,46019-BS2,Physis_C-32118_W_OPO4,2017-07-21T07:00:00Z,2,blankwater,SM 4500-P E,OrthoPhosphate as P,Total,mg/L,1,0.17,=,0.01,0.02,None,0.2,PEL,"PR 85, RPD 6",{195B7F2C-80FB-46B0-9E1D-5F2A7180E33B},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9348,LABQA,2017-07-27T07:00:00Z,1,LabBlank,LABQA,QC1181006MB1-B1,QC1181006_W_TKN,2017-07-27T07:00:00Z,1,blankwater,EPA 351.2,"Nitrogen, Total Kjeldahl",Total,mg/L,1,-88.0,ND,0.064,0.4,None,-88,Enthalpy,,{B464F9D3-4599-4644-8686-9E99B70593DD},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9349,LABQA,2017-07-27T07:00:00Z,1,LabBlank,LABQA,QC1181008MB1-B1,QC1181008_W_TKN,2017-07-27T07:00:00Z,1,blankwater,EPA 351.2,"Nitrogen, Total Kjeldahl",Total,mg/L,1,-88.0,ND,0.064,0.4,None,-88,Enthalpy,,{4B1B6C52-581B-4829-A888-B2A503EC39B6},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
9350,LABQA,2017-07-27T07:00:00Z,1,LCS,LABQA,QC1181006LCS1-BS1,QC1181006_W_TKN,2017-07-27T07:00:00Z,1,blankwater,EPA 351.2,"Nitrogen, Total Kjeldahl",Total,mg/L,1,2.5,=,0.064,0.4,None,2.5,Enthalpy,PR 100,{51328A95-CA81-49D0-8777-6ABE7CFC9BC6},checker,2020-04-29T16:23:22Z,checker,2020-04-29T16:23:22Z,karin@aquaticbioassay.com,ABCL,SGRRMP,2019,SMC,NA,1588177402
